,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,artist,song_title,target,Unnamed: 0
74,0.727,,0.506,160400,0.948,,0.0,10,0.0904,-5.626,1,0.105,130.195,4,,,,0.9359999999999999,The Sonics,Have Love Will Travel,0,74.0
102,0.247,,0.525,292760,0.643,,0.0,5,0.106,-6.874,0,0.816,199.727,4,,,,0.943,Disclosure,Willing & Able,0,102.0
1634,0.0375,,0.747,166138,0.877,,0.000833,9,0.233,-3.782,0,0.0664,107.991,4,,,,0.763,Major Lazer,Light It Up (feat. Nyla & Fuse ODG) [Remix],0,1634.0
291,0.0453,,0.8059999999999999,218280,0.696,,5.71e-06,11,0.0785,-5.109,1,0.0502,127.023,4,,,,0.131,Logic,Alright,0,291.0
1793,0.0269,,0.7040000000000001,196853,0.604,,0.0,1,0.0835,-4.865,1,0.0308,115.48,4,,,,0.486,Shakira,Try Everything,0,1793.0
591,0.00045099999999999996,,0.603,342020,0.978,,0.493,11,0.40399999999999997,-1.367,0,0.18600000000000003,150.072,4,,,,0.496,Just Blaze and Baauer,Higher - Extended,0,591.0
802,0.0389,,0.856,194747,0.7190000000000001,,9.03e-06,10,0.0935,-6.519,0,0.0746,146.032,4,,,,0.369,Snootie Wild,Made Me,0,802.0
1039,0.335,,0.5,214507,0.622,,0.0,9,0.327,-6.691,1,0.0329,83.88600000000001,4,,,,0.293,Darius Rucker,If I Told You,0,1039.0
856,0.0011300000000000001,,0.616,200800,0.943,,1.67e-06,1,0.34600000000000003,-5.305,0,0.0444,129.963,4,,,,0.802,The Third Degree,Mercy,0,856.0
1297,1.51e-05,,0.455,311217,0.9940000000000001,,0.0012,4,0.0908,-4.584,0,0.193,125.035,4,,,,0.0703,A Wake in Providence,A Darkened Gospel,0,1297.0
1623,0.0362,,0.56,162383,0.9159999999999999,,0.0009630000000000001,7,0.102,-3.3280000000000003,0,0.0661,144.933,4,,,,0.5770000000000001,Flux Pavilion,Catch Me (feat. Naaz),0,1623.0
1882,0.00037200000000000004,,0.615,185093,0.657,,0.0204,7,0.132,-6.872999999999999,1,0.028999999999999998,109.95,4,,,,0.78,Better Than Ezra,Good,0,1882.0
1422,0.00589,,0.662,267720,0.8079999999999999,,0.0,9,0.613,-3.06,1,0.122,76.493,4,,,,0.44799999999999995,Rick Ross,Dead Presidents,0,1422.0
1508,0.48,,0.414,191308,0.469,,0.0,8,0.0974,-7.582999999999999,1,0.0485,139.401,3,,,,0.322,Demi Lovato,Stone Cold,0,1508.0
1877,0.008320000000000001,,0.64,268360,0.8640000000000001,,0.0,7,0.12300000000000001,-6.5760000000000005,1,0.0315,102.02600000000001,4,,,,0.735,Third Eye Blind,Semi-Charmed Life,0,1877.0
838,0.201,,0.696,398747,0.852,,0.00125,4,0.0736,-4.281000000000001,0,0.0373,128.28,4,,,,0.971,Gary's Gang,Let's Lovedance Tonight - Danny Krivit Re-edit - Original Disco Version,0,838.0
97,0.0571,,0.39799999999999996,247390,0.7759999999999999,,0.0172,9,0.303,-7.388,0,0.0374,110.815,4,,,,0.6890000000000001,Tijuana Panthers,NOBO,0,97.0
670,0.0235,,0.847,246100,0.713,,0.0,6,0.331,-3.89,0,0.24100000000000002,132.063,4,,,,0.33799999999999997,Flap Jack,VERSACE,0,670.0
215,0.0304,,0.614,315000,0.838,,0.000297,10,0.166,-6.896,1,0.027999999999999997,127.971,4,,,,0.584,Jagwar Ma,Come Save Me,0,215.0
1255,0.149,,0.536,243013,0.711,,0.0,6,0.11199999999999999,-4.916,1,0.0367,147.9,4,,,,0.326,Reba McEntire,Back To God,0,1255.0
1219,0.0196,,0.5920000000000001,206880,0.752,,0.0,1,0.0477,-6.5889999999999995,1,0.114,74.78399999999999,4,,,,0.73,Shawn Mendes,Stitches,0,1219.0
1456,0.474,,0.871,184762,0.893,,0.852,5,0.0891,-3.7739999999999996,1,0.0403,126.016,4,,,,0.639,Vato Gonzalez,Bassline Riddim,0,1456.0
29,0.282,,0.735,186096,0.4,,0.125,1,0.0811,-12.765999999999998,1,0.102,129.004,4,,,,0.326,Father,Please Stop Making Fake Versace,0,29.0
181,0.0315,,0.628,308527,0.8240000000000001,,0.5429999999999999,0,0.0999,-7.983,1,0.11199999999999999,122.01,4,,,,0.86,Disclosure,When A Fire Starts To Burn - Midland Remix,0,181.0
747,0.134,,0.359,229147,0.662,,0.0,1,0.0907,-2.843,1,0.0466,152.096,4,,,,0.29600000000000004,Kanye West,Bound 2,0,747.0
450,0.0184,,0.845,415371,0.59,,0.00581,0,0.084,-8.225,1,0.0538,126.024,4,,,,0.34600000000000003,Benoit & Sergio,Principles,0,450.0
1541,0.965,,0.445,396520,0.0978,,0.915,3,0.121,-26.924,1,0.0397,117.28299999999999,4,,,,0.172,Marcus Gilmore,Two Sleepy People,0,1541.0
1744,0.0563,,0.7290000000000001,274827,0.561,,0.0,1,0.0657,-7.162000000000001,1,0.027999999999999997,95.98100000000001,4,,,,0.395,Backstreet Boys,All I Have to Give,0,1744.0
419,0.0124,,0.633,284925,0.9259999999999999,,0.6890000000000001,1,0.156,-4.056,1,0.0404,152.032,4,,,,0.512,Santigold,Disparate Youth,0,419.0
439,0.00145,,0.575,250826,0.625,,0.0,9,0.0817,-5.296,0,0.0345,111.984,4,,,,0.295,Justice,Civilization,0,439.0
1509,0.0234,,0.556,244014,0.802,,0.0,5,0.39799999999999996,-5.0889999999999995,0,0.0694,176.003,4,,,,0.263,Demi Lovato,Kingdom Come,0,1509.0
983,0.138,,0.667,250707,0.6579999999999999,,0.00685,6,0.602,-7.71,1,0.0756,91.98,4,,,,0.36,LION BABE,Treat Me Like Fire,0,983.0
414,0.195,,0.605,209573,0.732,,0.0135,6,0.24600000000000002,-5.643,0,0.15,195.97799999999998,4,,,,0.136,Purity Ring,Obedear,0,414.0
1305,0.000168,,0.406,180872,0.9359999999999999,,0.242,2,0.062,-4.564,0,0.11,139.922,4,,,,0.26,Until We Die,Distorting of Perception,0,1305.0
1291,0.00392,,0.436,288253,0.836,,1.12e-06,10,0.113,-4.8839999999999995,1,0.0497,147.97799999999998,4,,,,0.314,Phil Wickham,My All In All,0,1291.0
719,0.0151,,0.502,255632,0.732,,0.00011899999999999999,1,0.0897,-5.45,1,0.168,122.025,4,,,,0.529,Disclosure,Latch,0,719.0
578,0.00627,,0.684,228907,0.637,,0.0,9,0.297,-6.377999999999999,1,0.061,140.063,4,,,,0.245,Booba,O.G,0,578.0
1279,0.0198,,0.511,237453,0.831,,0.0,11,0.6609999999999999,-4.8260000000000005,1,0.131,141.971,4,,,,0.544,Britt Nicole,Be The Change,0,1279.0
77,0.47,,0.537,232453,0.447,,1.86e-05,9,0.0519,-8.261000000000001,1,0.0289,84.36200000000001,3,,,,0.5489999999999999,Nina Simone,I Shall Be Released - Remastered,0,77.0
528,0.0034100000000000003,,0.491,128187,0.935,,0.348,1,0.121,-4.22,1,0.0343,157.993,4,,,,0.9640000000000001,FIDLAR,Got No Money,0,528.0
1173,0.0102,,0.833,204600,0.434,,0.0219,2,0.165,-8.795,1,0.431,150.062,4,,,,0.28600000000000003,Future,Mask Off,0,1173.0
172,0.0246,,0.586,374133,0.8059999999999999,,0.000167,1,0.353,-9.542,1,0.0548,110.325,4,,,,0.207,Matthew Dear,Her Fantasy,0,172.0
1794,0.39,,0.7120000000000001,181880,0.62,,0.0,4,0.0994,-4.187,1,0.0888,99.95299999999999,4,,,,0.519,Hailee Steinfeld,Starving,0,1794.0
1284,0.0326,,0.37,235227,0.723,,0.0,0,0.0982,-4.774,1,0.0364,149.923,4,,,,0.11699999999999999,Lauren Daigle,Come Alive (Dry Bones),0,1284.0
7,0.0202,,0.266,349667,0.348,,0.664,10,0.16,-11.609000000000002,0,0.0371,144.154,4,,,,0.39299999999999996,Omega,Gyöngyhajú lány,0,7.0
141,0.0010199999999999999,,0.7979999999999999,227587,0.7509999999999999,,3.22e-06,1,0.0271,-6.335,1,0.263,162.003,4,,,,0.48200000000000004,The Cool Kids,Gold and a Pager,0,141.0
1048,0.0207,,0.434,195307,0.9209999999999999,,0.00209,10,0.11599999999999999,-2.248,0,0.0688,171.945,4,,,,0.426,Jason Aldean,They Don't Know,0,1048.0
204,0.00046699999999999997,,0.8170000000000001,213059,0.588,,1.51e-06,7,0.0911,-6.603,1,0.0399,119.934,4,,,,0.44799999999999995,YACHT,Le Goudron (Edit),0,204.0
680,0.10400000000000001,,0.6890000000000001,229853,0.879,,0.0376,0,0.49,-4.03,0,0.0978,170.03599999999997,4,,,,0.544,Bro Safari,The Drop,0,680.0
1931,0.0446,,0.853,267080,0.6759999999999999,,3.37e-05,6,0.0514,-5.5329999999999995,0,0.0715,122.65,4,,,,0.5579999999999999,Rihanna,Don't Stop The Music,0,1931.0
2,0.0344,,0.838,185707,0.41200000000000003,,0.000234,2,0.159,-7.148,1,0.289,75.044,4,,,,0.17300000000000001,Future,Xanny Family,0,2.0
1451,0.325,,0.531,195252,0.769,,0.0,10,0.305,-2.8810000000000002,0,0.063,77.351,4,,,,0.45399999999999996,Mickey Valen,Wildcard,0,1451.0
1955,0.16,,0.85,234827,0.623,,0.523,5,0.0395,-12.255999999999998,0,0.034,119.891,4,,,,0.963,Sabrina,Boys,0,1955.0
1063,0.46299999999999997,,0.731,165387,0.469,,1.04e-06,5,0.10300000000000001,-7.226,1,0.0326,98.963,4,,,,0.618,Sam Hunt,Body Like A Back Road,0,1063.0
961,0.0853,,0.8640000000000001,126467,0.552,,0.778,5,0.094,-8.851,0,0.0495,112.37799999999999,4,,,,0.74,The Martini's,Hung Over,0,961.0
1769,0.0227,,0.816,247840,0.5,,1.53e-06,1,0.0733,-4.551,1,0.03,124.037,4,,,,0.654,Usher,U Got It Bad,0,1769.0
1201,0.0181,,0.62,229573,0.8690000000000001,,0.0,1,0.369,-5.252000000000001,1,0.175,151.684,4,,,,0.769,Katy Perry,E.T. - feat. Kanye West,0,1201.0
1487,0.10099999999999999,,0.867,191240,0.48700000000000004,,0.0,5,0.14800000000000002,-5.872000000000001,1,0.0777,101.959,4,,,,0.777,Loote,High Without Your Love,0,1487.0
1324,0.000102,,0.491,309734,0.9279999999999999,,0.363,9,0.14,-3.866,1,0.0938,132.97299999999998,4,,,,0.14,The Machinist,False Hope,0,1324.0
351,0.0124,,0.612,231765,0.858,,0.0,7,0.0984,-5.437,0,0.0478,145.306,4,,,,0.451,CHVRCHES,Make Them Gold,0,351.0
1885,0.00913,,0.638,238093,0.6659999999999999,,0.000843,8,0.111,-7.056,0,0.0233,100.01,4,,,,0.474,Oleander,Why I'm Here,0,1885.0
401,0.629,,0.8109999999999999,141000,0.461,,1.4000000000000001e-05,9,0.0767,-10.829,1,0.264,75.286,4,,,,0.72,Horace Andy,Money Money,0,401.0
329,0.0567,,0.838,194828,0.537,,0.799,8,0.0991,-11.689,1,0.11599999999999999,121.986,4,,,,0.35700000000000004,Ben Pearce,What I Might Do,0,329.0
1439,0.0362,,0.67,585000,0.792,,0.8809999999999999,7,0.10099999999999999,-8.211,1,0.0465,128.018,3,,,,0.0348,deadmau5,Polaris,0,1439.0
317,0.429,,0.551,141493,0.9520000000000001,,0.000686,7,0.0721,-4.886,1,0.0944,136.958,4,,,,0.628,The Kinks,All Day And All Of The Night,0,317.0
179,0.0107,,0.24600000000000002,230230,0.784,,5.71e-06,5,0.0825,-5.004,1,0.0529,153.02700000000002,4,,,,0.18899999999999997,Mikal Cronin,Weight,0,179.0
1717,0.21899999999999997,,0.638,209933,0.705,,0.0,2,0.156,-4.47,1,0.035,91.961,4,,,,0.292,Big Time Rush,Count On You,0,1717.0
1995,0.0202,,0.33299999999999996,174240,0.9129999999999999,,0.0,2,0.146,-3.722,1,0.0808,99.889,4,,,,0.129,The Chainsmokers,Paris - Pegboard Nerds Remix,0,1995.0
867,0.0624,,0.47600000000000003,309064,0.5710000000000001,,0.353,5,0.349,-7.223,0,0.055,141.221,5,,,,0.419,Ben Pearce,What I Might Do - Kilter Remix,0,867.0
350,0.371,,0.8370000000000001,245581,0.49200000000000005,,0.0401,0,0.102,-7.792000000000001,1,0.354,85.95100000000001,4,,,,0.40700000000000003,Louis The Child,It's Strange (feat. K.Flay),0,350.0
663,0.00778,,0.7859999999999999,263120,0.604,,0.0,6,0.102,-8.372,1,0.0614,140.054,4,,,,0.502,Juicy J,Bounce It,0,663.0
1818,0.41,,0.6940000000000001,244189,0.47200000000000003,,0.0,8,0.233,-8.62,1,0.0281,95.00200000000001,4,,,,0.466,Boyce Avenue,Closer (feat. Sarah Hyland),0,1818.0
11,0.0915,,0.753,324880,0.748,,0.0034799999999999996,10,0.212,-8.62,1,0.0494,104.322,4,,,,0.642,Modern Folk Üçlüsü,Donme Dolap - Baris K Edit,0,11.0
1274,0.0006190000000000001,,0.38799999999999996,347893,0.542,,0.0,2,0.175,-6.122000000000001,1,0.0321,135.866,3,,,,0.128,Elevation Worship,There Is a Cloud,0,1274.0
1958,0.154,,0.664,222029,0.679,,0.000307,9,0.0694,-9.08,0,0.0298,104.851,4,,,,0.728,Samantha Fox,Touch Me (I Want Your Body),0,1958.0
1213,0.0649,,0.6629999999999999,257840,0.7140000000000001,,0.0,1,0.11599999999999999,-4.944,0,0.038,121.99,4,,,,0.47100000000000003,OneRepublic,Counting Stars,0,1213.0
910,0.643,,0.7290000000000001,261853,0.6659999999999999,,0.135,5,0.0947,-10.720999999999998,1,0.0525,109.554,4,,,,0.872,Ebo Taylor,Ohye Atar Gyan,0,910.0
86,0.0077599999999999995,,0.898,429897,0.5,,0.292,1,0.0771,-11.089,1,0.0571,122.281,4,,,,0.868,Punkin Machine,I Need You Tonight,0,86.0
1611,0.282,,0.369,187549,0.8009999999999999,,0.0,1,0.266,-5.3020000000000005,1,0.384,128.09,4,,,,0.311,IZECOLD,Close,0,1611.0
1756,0.265,,0.622,220853,0.503,,0.00047300000000000006,8,0.0596,-6.417000000000001,1,0.0433,93.984,4,,,,0.6,Ne-Yo,Sexy Love,0,1756.0
1234,0.648,,0.322,228067,0.508,,0.00297,7,0.152,-7.681,1,0.0341,155.128,4,,,,0.191,Sarah Reeves,Nowhere,0,1234.0
175,0.0789,,0.5770000000000001,355881,0.941,,0.207,10,0.342,-4.338,1,0.0422,99.995,4,,,,0.381,Cut Copy,Let Me Show You Love,0,175.0
551,0.0193,,0.614,323600,0.677,,0.518,9,0.10800000000000001,-8.317,0,0.0323,126.477,4,,,,0.726,Radiohead,"There, There",0,551.0
368,0.109,,0.632,197963,0.519,,0.0,1,0.122,-7.207000000000001,1,0.0265,99.999,4,,,,0.602,Toro y Moi,Buffalo,0,368.0
1749,0.0522,,0.862,301520,0.479,,0.00126,7,0.589,-9.199,1,0.0646,109.87799999999999,4,,,,0.919,Diddy,I'll Be Missing You (feat. 112),0,1749.0
1024,0.000907,,0.612,227373,0.841,,0.0,9,0.37,-3.795,0,0.0353,104.986,4,,,,0.502,Thomas Rhett,Craving You,0,1024.0
471,0.0024100000000000002,,0.85,205663,0.664,,0.0672,0,0.192,-9.141,1,0.105,126.01799999999999,4,,,,0.584,DJ Ayres,Flashing Lights,0,471.0
613,8.340000000000001e-05,,0.72,255135,0.748,,0.0,5,0.11,-7.607,1,0.447,182.06400000000002,4,,,,0.555,Problem,8 Feet Tall,0,613.0
421,0.11900000000000001,,0.68,313787,0.489,,2.8600000000000004e-05,11,0.606,-7.837000000000001,0,0.43200000000000005,74.04,4,,,,0.261,Kendrick Lamar,Swimming Pools (Drank) - Extended Version,0,421.0
176,0.141,,0.5,256093,0.593,,6.21e-06,1,0.0969,-4.34,1,0.0898,68.456,4,,,,0.325,Kanye West,New Slaves,0,176.0
1245,0.379,,0.534,225933,0.508,,0.0,2,0.0867,-7.085,1,0.0322,153.947,4,,,,0.40700000000000003,Love and Theft,Love Wins,0,1245.0
1922,0.363,,0.622,195467,0.6920000000000001,,0.00015800000000000002,7,0.193,-6.97,1,0.0276,112.053,4,,,,0.758,Pearl Jam,Last Kiss,0,1922.0
269,0.015,,0.836,229715,0.537,,0.00103,4,0.0805,-9.854,0,0.261,160.188,4,,,,0.43,Dom La Nena,Batuque (Jeremy Sole & Atropolis Remix),0,269.0
1263,0.0108,,0.534,235733,0.862,,0.0,1,0.10400000000000001,-4.282,1,0.0486,104.012,4,,,,0.435,The Afters,Battles,0,1263.0
1304,1.84e-05,,0.474,260706,0.925,,0.9009999999999999,2,0.324,-3.5389999999999997,1,0.146,139.97,4,,,,0.142,FRCTRD,Negative,0,1304.0
1461,0.282,,0.738,202286,0.818,,0.000543,2,0.10099999999999999,-3.6519999999999997,0,0.0692,139.998,4,,,,0.53,Aire Atlantica,Make You Mine,0,1461.0
1386,0.423,,0.7,215005,0.425,,1.72e-06,7,0.0879,-9.52,1,0.0287,95.05799999999999,4,,,,0.28300000000000003,Sugarbowl,HOW WAS YOUR DAY,0,1386.0
1782,0.787,,0.386,226840,0.248,,1.49e-06,11,0.14300000000000002,-11.42,1,0.0291,106.259,3,,,,0.153,Jon McLaughlin,So Close,0,1782.0
1909,0.10099999999999999,,0.768,173027,0.8640000000000001,,0.0,11,0.162,-6.145,1,0.0324,110.008,4,,,,0.8759999999999999,Spice Girls,Wannabe - Radio Edit,0,1909.0
1237,0.912,,0.361,277973,0.23600000000000002,,7.79e-05,6,0.0831,-7.781000000000001,1,0.0315,147.309,3,,,,0.184,Natalie Grant,Clean,0,1237.0
292,0.259,,0.763,156484,0.491,,0.902,9,0.14,-8.587,0,0.0316,93.024,4,,,,0.475,Blue In Green,Rainy Streets,0,292.0
962,0.6609999999999999,,0.457,176613,0.909,,1.54e-06,7,0.124,-3.1889999999999996,1,0.0576,93.193,4,,,,0.8440000000000001,The Black On White Affair,"Bold Soul Sister, Bold Soul Brother - USDEA0400901",0,962.0
1780,0.201,,0.415,251640,0.6609999999999999,,0.0,7,0.14300000000000002,-4.629,1,0.0296,156.17700000000002,4,,,,0.28300000000000003,Jon McLaughlin,Beautiful Disaster,0,1780.0
1696,0.0576,,0.591,218373,0.866,,0.0,2,0.146,-2.877,1,0.0536,86.98100000000001,4,,,,0.496,Victorious Cast,Song 2 You,0,1696.0
931,0.0552,,0.373,202200,0.63,,0.0,7,0.107,-5.131,1,0.0461,115.94200000000001,4,,,,0.35700000000000004,Angel Olsen,Shut Up Kiss Me,0,931.0
189,0.0488,,0.633,224720,0.49200000000000005,,0.00047000000000000004,2,0.0758,-7.672000000000001,1,0.0524,114.845,4,,,,0.35700000000000004,CHVRCHES,Now Is Not The Time,0,189.0
1397,0.0805,,0.7659999999999999,319360,0.602,,0.765,0,0.0889,-8.388,0,0.0273,100.042,4,,,,0.37799999999999995,카우칩스 The CowChips,귀가 Return Home,0,1397.0
1836,0.0371,,0.672,278036,0.8190000000000001,,0.000184,11,0.203,-4.457,1,0.0463,120.01299999999999,4,,,,0.452,Chris Brown,Forever,0,1836.0
455,0.00215,,0.584,318373,0.7609999999999999,,0.0217,9,0.0989,-5.056,1,0.0287,122.494,4,,,,0.722,The Stooges,No Fun,0,455.0
1388,0.414,,0.574,299008,0.51,,0.000213,7,0.0995,-7.63,1,0.0334,121.98899999999999,4,,,,0.125,Flower Soo,You Wouldn't Even Know,0,1388.0
158,0.19,,0.735,275840,0.41,,0.0,11,0.341,-8.735,0,0.2,114.81200000000001,4,,,,0.16,Drake,Know Yourself,0,158.0
289,0.504,,0.7190000000000001,181459,0.6970000000000001,,0.0,2,0.295,-5.647,1,0.31,117.12299999999999,4,,,,0.6679999999999999,NxWorries,Suede (feat. Anderson Paak & Knxwledge),0,289.0
827,0.0339,,0.42200000000000004,259301,0.851,,0.0,11,0.152,-4.031000000000001,1,0.0398,93.649,4,,,,0.667,Action Bronson,Easy Rider,0,827.0
129,0.0452,,0.746,238146,0.41600000000000004,,7.77e-05,11,0.12,-6.607,1,0.0482,132.036,4,,,,0.21600000000000003,Kelela,Rewind,0,129.0
441,0.0009599999999999999,,0.573,256800,0.946,,0.0019100000000000002,7,0.115,-5.065,1,0.377,151.817,4,,,,0.769,Das Racist,Michael Jackson,0,441.0
2007,0.00217,,0.639,296276,0.978,,0.11199999999999999,11,0.0838,-2.376,1,0.073,144.986,4,,,,0.494,NERVO,Let It Go - Scott Melker & Mister Gray Remix,0,2007.0
799,0.0625,,0.758,252333,0.629,,0.000144,7,0.109,-8.283,0,0.106,112.575,3,,,,0.26,Pete Wingfield,18 With A Bullet,0,799.0
1488,0.217,,0.62,248156,0.713,,3.3e-06,2,0.222,-4.753,1,0.0342,137.957,4,,,,0.465,Gryffin,Feel Good,0,1488.0
398,0.0414,,0.8109999999999999,312360,0.635,,0.142,7,0.204,-8.394,1,0.0971,137.595,4,,,,0.752,Caribou,Leave House,0,398.0
1704,0.436,,0.696,157187,0.439,,0.0,7,0.353,-9.437999999999999,1,0.07,135.925,4,,,,0.6859999999999999,Kina Grannis,The One You Say Goodnight To,0,1704.0
880,0.349,,0.545,212147,0.507,,2.92e-06,0,0.157,-7.534,0,0.0392,124.311,4,,,,0.685,Fathers Children,Dirt And Grime,0,880.0
541,0.000341,,0.821,397166,0.902,,0.909,11,0.0898,-7.202999999999999,1,0.0542,112.98,4,,,,0.26899999999999996,Craig Bratley,Get Up,0,541.0
1872,0.266,,0.626,233760,0.601,,0.00405,2,0.11199999999999999,-6.4,1,0.0309,120.046,4,,,,0.187,Castro,Automatic,0,1872.0
230,0.377,,0.818,242067,0.528,,0.0,2,0.131,-10.665999999999999,0,0.0716,120.368,4,,,,0.895,Eric Burdon,Spill The Wine,0,230.0
474,0.0305,,0.8740000000000001,217783,0.49200000000000005,,0.0,2,0.11699999999999999,-4.898,1,0.32799999999999996,64.992,4,,,,0.644,Trina,Long Heels Red Bottoms,0,474.0
1844,0.0029,,0.555,271560,0.63,,0.006809999999999999,4,0.336,-13.11,1,0.0353,128.661,4,,,,0.488,The Cranberries,Dreams,0,1844.0
1998,0.0316,,0.68,211853,0.725,,1.8100000000000003e-05,6,0.11199999999999999,-3.92,1,0.0611,140.048,4,,,,0.26,Alan Walker,Faded - Slushii Remix,0,1998.0
1517,0.935,,0.428,285601,0.187,,0.853,10,0.10300000000000001,-21.000999999999998,1,0.0375,108.962,4,,,,0.171,Enrico Pieranunzi,Romance / Hommage à Milhaud,0,1517.0
442,0.0244,,0.605,369387,0.755,,0.586,1,0.0937,-5.169,1,0.0358,122.3,4,,,,0.36700000000000005,Cut Copy,Need You Now,0,442.0
270,0.172,,0.413,273545,0.555,,0.000309,11,0.256,-9.699,0,0.0427,121.976,4,,,,0.542,Rhythms Del Mundo,Mykonos (feat. Fleet Foxes),0,270.0
1706,0.00634,,0.637,195167,0.507,,0.0,6,0.386,-9.59,0,0.0283,105.932,4,,,,0.5660000000000001,Kina Grannis,Strong Enough,0,1706.0
49,0.183,,0.716,576888,0.9570000000000001,,0.057999999999999996,3,0.182,-4.814,1,0.0689,106.714,4,,,,0.93,Ebo Taylor,Odofo Nyi Akyiri Biara,0,49.0
1741,0.16,,0.773,211907,0.8009999999999999,,0.0,0,0.111,-5.562,1,0.0281,98.205,4,,,,0.8,Backstreet Boys,As Long as You Love Me,0,1741.0
267,0.0962,,0.654,252095,0.292,,0.0031,2,0.106,-12.977,1,0.474,153.547,4,,,,0.111,Ibeyi,River,0,267.0
1010,0.00298,,0.545,278227,0.904,,0.00117,6,0.0679,-5.2010000000000005,1,0.34,139.871,4,,,,0.6809999999999999,Kano,3 Wheel-ups (feat. Wiley & Giggs),0,1010.0
1377,0.22399999999999998,,0.657,230000,0.536,,0.00432,4,0.35200000000000004,-7.0729999999999995,1,0.0303,119.95,4,,,,0.184,Neon Bunny,Romance in Seoul,0,1377.0
365,0.0833,,0.736,218312,0.882,,0.000349,11,0.354,-4.285,0,0.0398,126.012,4,,,,0.512,Zeds Dead,Lost You,0,365.0
1528,0.988,,0.479,440133,0.146,,0.6920000000000001,7,0.10300000000000001,-14.319,1,0.0351,111.64299999999999,3,,,,0.0728,Enrico Pieranunzi,I Got It Bad,0,1528.0
1632,0.24100000000000002,,0.713,208620,0.81,,0.0,0,0.0936,-3.353,0,0.0918,130.006,4,,,,0.667,Afrojack,Take Over Control - Radio Edit,0,1632.0
1603,0.991,,0.295,784013,0.0918,,0.884,0,0.114,-22.769000000000002,0,0.0385,98.939,4,,,,0.11900000000000001,Felix Mendelssohn,Viola Sonata in C Minor: III. Andante con variazioni,0,1603.0
1334,2.13e-05,,0.222,278577,0.985,,0.00644,7,0.775,-4.105,1,0.149,136.227,4,,,,0.16,Fit For An Autopsy,Black Mammoth,0,1334.0
1643,0.00626,,0.691,203302,0.721,,0.000562,11,0.297,-6.206,1,0.03,117.021,4,,,,0.46299999999999997,Michael Brun,Summer Dreams,0,1643.0
1141,0.102,,0.44,258188,0.413,,1.7e-05,0,0.10300000000000001,-7.425,0,0.0446,131.659,4,,,,0.125,Cashmere Cat,Quit (feat. Ariana Grande),0,1141.0
1624,0.0144,,0.507,213338,0.665,,0.0,0,0.0759,-7.598,1,0.0474,126.87899999999999,4,,,,0.406,Swedish House Mafia,Save the World - Radio Mix,0,1624.0
1050,0.00898,,0.612,188253,0.799,,0.0,10,0.172,-4.603,1,0.0275,125.976,4,,,,0.675,Kane Brown,What Ifs,0,1050.0
1677,0.00107,,0.507,215291,0.9179999999999999,,8.7e-06,2,0.311,-4.684,1,0.0701,92.006,4,,,,0.275,Papa Roach,Help,0,1677.0
1672,0.0757,,0.5720000000000001,297893,0.853,,0.0,1,0.0798,-3.2030000000000003,1,0.217,171.297,4,,,,0.0995,Eminem,'Till I Collapse,0,1672.0
311,0.0803,,0.664,472013,0.727,,0.00025299999999999997,0,0.38,-8.738,1,0.263,77.92,4,,,,0.527,"Lee ""Scratch"" Perry",Disco Devil,0,311.0
1786,0.413,,0.45399999999999996,194707,0.521,,0.0,7,0.11900000000000001,-4.143,1,0.0285,72.28,4,,,,0.231,Ariana Grande,Tattooed Heart,0,1786.0
165,0.489,,0.594,235693,0.42,,0.004520000000000001,4,0.0833,-8.467,0,0.031,140.04,4,,,,0.311,Young & Sick,Magnolia,0,165.0
1371,0.264,,0.62,225800,0.529,,0.0,5,0.354,-5.332999999999999,0,0.0353,94.95100000000001,4,,,,0.5720000000000001,DEAN,What 2 Do,0,1371.0
182,0.00807,,0.451,179947,0.79,,0.0,11,0.0394,-4.261,0,0.0461,127.14200000000001,4,,,,0.674,Arctic Monkeys,Fake Tales Of San Francisco,0,182.0
300,0.0356,,0.483,229893,0.804,,1.6e-06,8,0.0736,-3.452,1,0.0501,73.048,4,,,,0.8029999999999999,Sleigh Bells,Rill Rill,0,300.0
1021,0.0677,,0.5870000000000001,180252,0.628,,1.88e-06,1,0.122,-5.702999999999999,1,0.0431,92.00299999999999,4,,,,0.65,Chris Young,Losing Sleep,0,1021.0
868,0.000286,,0.313,309524,0.872,,2.26e-05,1,0.15,-5.058,0,0.0733,122.36200000000001,4,,,,0.389,Pond,Waiting Around For Grace,0,868.0
196,0.00275,,0.47600000000000003,195200,0.818,,0.757,2,0.27899999999999997,-7.933,1,0.0318,159.089,4,,,,0.745,Christopher Owens,New York City,0,196.0
2003,0.00046100000000000004,,0.562,201031,0.96,,0.0383,9,0.716,-2.9810000000000003,1,0.0692,159.92700000000002,4,,,,0.311,Borgeous,Hold Up,0,2003.0
1463,0.128,,0.617,185089,0.524,,0.004379999999999999,5,0.36200000000000004,-8.885,0,0.10300000000000001,142.046,4,,,,0.225,Emmit Fenn,Modern Flame (feat. Yuna),0,1463.0
1582,0.83,,0.534,238265,0.5820000000000001,,0.0,2,0.125,-6.22,1,0.0424,186.34599999999998,4,,,,0.289,Karina Vismara,No Le Digas Que Hacer,0,1582.0
