,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,artist,song_title,target,Unnamed: 0
373,0.317,https://api.spotify.com/v1/audio-analysis/2A6WXv4PnKGfAOqBdcQhYZ,0.397,326861,0.601,2A6WXv4PnKGfAOqBdcQhYZ,0.647,6,0.301,-8.367,1,0.034,204.241,4,https://api.spotify.com/v1/tracks/2A6WXv4PnKGfAOqBdcQhYZ,audio_features,spotify:track:2A6WXv4PnKGfAOqBdcQhYZ,0.52,Ulrika Spacek,Lady Godiva's Operation,1,
374,0.792,https://api.spotify.com/v1/audio-analysis/4GUiIo3v3yOS9qMDj4Xw53,0.449,293600,0.286,4GUiIo3v3yOS9qMDj4Xw53,0.097,9,0.096,-15.376,1,0.0564,130.61,4,https://api.spotify.com/v1/tracks/4GUiIo3v3yOS9qMDj4Xw53,audio_features,spotify:track:4GUiIo3v3yOS9qMDj4Xw53,0.0405,The Microphones,The Pull,1,
375,0.193,https://api.spotify.com/v1/audio-analysis/1Tubj0X29QZhjygkDst69J,0.141,370233,0.724,1Tubj0X29QZhjygkDst69J,0.212,7,0.129,-3.494,1,0.0637,139.834,4,https://api.spotify.com/v1/tracks/1Tubj0X29QZhjygkDst69J,audio_features,spotify:track:1Tubj0X29QZhjygkDst69J,0.33,Ovlov,Grab It From The Garden,1,
376,0.0256,https://api.spotify.com/v1/audio-analysis/55rp459HGFHHigqiCHU4un,0.386,192400,0.538,55rp459HGFHHigqiCHU4un,0.405,4,0.142,-7.222,1,0.0389,149.894,3,https://api.spotify.com/v1/tracks/55rp459HGFHHigqiCHU4un,audio_features,spotify:track:55rp459HGFHHigqiCHU4un,0.395,LVL UP,Topsider,1,
377,0.095,https://api.spotify.com/v1/audio-analysis/0UT3lKFiynoSzRFF07ksir,0.444,364369,0.76,0UT3lKFiynoSzRFF07ksir,0.0971,2,0.102,-6.122,1,0.0429,111.547,4,https://api.spotify.com/v1/tracks/0UT3lKFiynoSzRFF07ksir,audio_features,spotify:track:0UT3lKFiynoSzRFF07ksir,0.599,Ought,Habit,1,
378,0.0748,https://api.spotify.com/v1/audio-analysis/2lp3ycHVNMK2xZ5GFMwEtX,0.624,463545,0.732,2lp3ycHVNMK2xZ5GFMwEtX,0.78,7,0.106,-6.452,1,0.0259,122.558,4,https://api.spotify.com/v1/tracks/2lp3ycHVNMK2xZ5GFMwEtX,audio_features,spotify:track:2lp3ycHVNMK2xZ5GFMwEtX,0.564,Ought,Beautiful Blue Sky,1,
379,0.0113,https://api.spotify.com/v1/audio-analysis/71m8TLglSP4Naj0CVPd9pc,0.584,256067,0.791,71m8TLglSP4Naj0CVPd9pc,0.424,10,0.111,-9.037,1,0.0377,110.157,4,https://api.spotify.com/v1/tracks/71m8TLglSP4Naj0CVPd9pc,audio_features,spotify:track:71m8TLglSP4Naj0CVPd9pc,0.296,Pavement,Grave Architecture,1,
380,0.461,https://api.spotify.com/v1/audio-analysis/6ZXoX3GiljGiuQpGCjWJI3,0.354,449373,0.668,6ZXoX3GiljGiuQpGCjWJI3,0.721,4,0.159,-7.9,1,0.0392,118.54,4,https://api.spotify.com/v1/tracks/6ZXoX3GiljGiuQpGCjWJI3,audio_features,spotify:track:6ZXoX3GiljGiuQpGCjWJI3,0.372,Deerhunter,He Would Have Laughed,1,
381,0.334,https://api.spotify.com/v1/audio-analysis/1nli52hDC3vtMXw5nFRo6W,0.393,141373,0.81,1nli52hDC3vtMXw5nFRo6W,0.735,7,0.303,-5.199,1,0.0337,206.122,4,https://api.spotify.com/v1/tracks/1nli52hDC3vtMXw5nFRo6W,audio_features,spotify:track:1nli52hDC3vtMXw5nFRo6W,0.575,(Sandy) Alex G,After Ur Gone,1,
382,0.0908,https://api.spotify.com/v1/audio-analysis/4fkAWGCbxNizyNwsHlrajH,0.431,442107,0.538,4fkAWGCbxNizyNwsHlrajH,0.0179,11,0.0817,-8.147,1,0.0302,148.102,4,https://api.spotify.com/v1/tracks/4fkAWGCbxNizyNwsHlrajH,audio_features,spotify:track:4fkAWGCbxNizyNwsHlrajH,0.47,Songs: Ohia,Farewell Transmission,1,
383,0.408,https://api.spotify.com/v1/audio-analysis/7gTMsKyhm6vuUWoxRaFpsJ,0.647,289893,0.482,7gTMsKyhm6vuUWoxRaFpsJ,0.0222,2,0.199,-6.631,1,0.0262,125.816,4,https://api.spotify.com/v1/tracks/7gTMsKyhm6vuUWoxRaFpsJ,audio_features,spotify:track:7gTMsKyhm6vuUWoxRaFpsJ,0.359,LCD Soundsystem,Never As Tired As When I'm Waking Up,1,
384,0.362,https://api.spotify.com/v1/audio-analysis/0MPsh65qp5QJdcENUNBDZq,0.445,185040,0.577,0MPsh65qp5QJdcENUNBDZq,0.0,9,0.0522,-10.079,1,0.0271,139.773,4,https://api.spotify.com/v1/tracks/0MPsh65qp5QJdcENUNBDZq,audio_features,spotify:track:0MPsh65qp5QJdcENUNBDZq,0.642,Beat Happening,Indian Summer,1,
385,0.871,https://api.spotify.com/v1/audio-analysis/51ksVBD22pSko3CoTpoHR4,0.537,349320,0.234,51ksVBD22pSko3CoTpoHR4,0.799,4,0.109,-13.783,0,0.0616,74.953,4,https://api.spotify.com/v1/tracks/51ksVBD22pSko3CoTpoHR4,audio_features,spotify:track:51ksVBD22pSko3CoTpoHR4,0.122,The Rosebuds,Make Out Song,1,
386,0.243,https://api.spotify.com/v1/audio-analysis/1E5U3lQM6cG3PLdm1q2PZr,0.48,192171,0.773,1E5U3lQM6cG3PLdm1q2PZr,0.00137,2,0.104,-8.027,1,0.101,143.743,4,https://api.spotify.com/v1/tracks/1E5U3lQM6cG3PLdm1q2PZr,audio_features,spotify:track:1E5U3lQM6cG3PLdm1q2PZr,0.0646,Lace Curtains,High Fantasy,1,
387,0.118,https://api.spotify.com/v1/audio-analysis/2ohTXUKOIHm0CzVxQGC7aX,0.397,264508,0.656,2ohTXUKOIHm0CzVxQGC7aX,0.01,9,0.144,-8.65,1,0.0429,80.979,4,https://api.spotify.com/v1/tracks/2ohTXUKOIHm0CzVxQGC7aX,audio_features,spotify:track:2ohTXUKOIHm0CzVxQGC7aX,0.543,Vundabar,Oulala,1,
388,0.000406,https://api.spotify.com/v1/audio-analysis/1osYkIYegkLLnPutvItBta,0.237,174333,0.481,1osYkIYegkLLnPutvItBta,0.00523,8,0.0512,-3.68,1,0.0337,143.719,4,https://api.spotify.com/v1/tracks/1osYkIYegkLLnPutvItBta,audio_features,spotify:track:1osYkIYegkLLnPutvItBta,0.133,Ty Segall,Finger,1,
389,0.26,https://api.spotify.com/v1/audio-analysis/4AA8tE3e6Ec2as3xydxddq,0.577,175933,0.798,4AA8tE3e6Ec2as3xydxddq,0.91,1,0.122,-5.849,1,0.0306,124.059,4,https://api.spotify.com/v1/tracks/4AA8tE3e6Ec2as3xydxddq,audio_features,spotify:track:4AA8tE3e6Ec2as3xydxddq,0.793,Beach Fossils,Sometimes,1,
390,0.125,https://api.spotify.com/v1/audio-analysis/09TRvHJT00epD6lXsrPFTi,0.541,230880,0.509,09TRvHJT00epD6lXsrPFTi,0.00366,9,0.134,-6.956,1,0.0293,156.006,4,https://api.spotify.com/v1/tracks/09TRvHJT00epD6lXsrPFTi,audio_features,spotify:track:09TRvHJT00epD6lXsrPFTi,0.38,Space Mountain,Never Lonely,1,
391,0.00899,https://api.spotify.com/v1/audio-analysis/4bPDnXNDvP3SaLuFROJO9c,0.584,238627,0.81,4bPDnXNDvP3SaLuFROJO9c,0.00104,0,0.0789,-6.308,1,0.0308,87.094,4,https://api.spotify.com/v1/tracks/4bPDnXNDvP3SaLuFROJO9c,audio_features,spotify:track:4bPDnXNDvP3SaLuFROJO9c,0.865,Sonny Smith,Lost,1,
392,0.00201,https://api.spotify.com/v1/audio-analysis/3YQ5dgmsT6OC30Z6NswxRO,0.544,437447,0.628,3YQ5dgmsT6OC30Z6NswxRO,0.00827,4,0.332,-13.379,1,0.0299,104.893,4,https://api.spotify.com/v1/tracks/3YQ5dgmsT6OC30Z6NswxRO,audio_features,spotify:track:3YQ5dgmsT6OC30Z6NswxRO,0.473,Nap Eyes,Delirium and Persecution Paranoia,1,
393,1.38e-05,https://api.spotify.com/v1/audio-analysis/2D5tOdBIsHouk3l8swtQdN,0.0799,192680,0.633,2D5tOdBIsHouk3l8swtQdN,0.875,3,0.335,-5.653,1,0.0392,83.114,4,https://api.spotify.com/v1/tracks/2D5tOdBIsHouk3l8swtQdN,audio_features,spotify:track:2D5tOdBIsHouk3l8swtQdN,0.0725,Creepoid,Baptism,1,
394,0.19,https://api.spotify.com/v1/audio-analysis/73pH3dlGVlgLNGRPa9TlKY,0.775,208439,0.545,73pH3dlGVlgLNGRPa9TlKY,0.00149,7,0.0604,-8.378,0,0.0315,104.638,4,https://api.spotify.com/v1/tracks/73pH3dlGVlgLNGRPa9TlKY,audio_features,spotify:track:73pH3dlGVlgLNGRPa9TlKY,0.536,Daniele Luppi,Soul and Cigarette,1,
395,0.0438,https://api.spotify.com/v1/audio-analysis/5FLPz4PIuy1dehS0JMuEFH,0.541,180326,0.474,5FLPz4PIuy1dehS0JMuEFH,0.000264,8,0.117,-6.496,1,0.0281,113.791,4,https://api.spotify.com/v1/tracks/5FLPz4PIuy1dehS0JMuEFH,audio_features,spotify:track:5FLPz4PIuy1dehS0JMuEFH,0.65,Sonny & The Sunsets,Icelene's Loss,1,
396,0.109,https://api.spotify.com/v1/audio-analysis/7baqevYFvsevqje1Pdmjcy,0.415,218320,0.397,7baqevYFvsevqje1Pdmjcy,9.6e-05,5,0.106,-6.284,1,0.0262,61.42,4,https://api.spotify.com/v1/tracks/7baqevYFvsevqje1Pdmjcy,audio_features,spotify:track:7baqevYFvsevqje1Pdmjcy,0.366,Angel Olsen,Fly On Your Wall,1,
397,0.00826,https://api.spotify.com/v1/audio-analysis/3Mln6Fp36hFOZKF47P5Exq,0.256,115773,0.937,3Mln6Fp36hFOZKF47P5Exq,0.127,11,0.0978,-5.99,0,0.0707,157.378,4,https://api.spotify.com/v1/tracks/3Mln6Fp36hFOZKF47P5Exq,audio_features,spotify:track:3Mln6Fp36hFOZKF47P5Exq,0.315,Surfbort,Les Be in Love,1,
398,0.0418,https://api.spotify.com/v1/audio-analysis/7bYYJsfqeWbqNxA1NoRYcY,0.315,257063,0.888,7bYYJsfqeWbqNxA1NoRYcY,0.449,7,0.141,-4.582,1,0.0705,83.023,4,https://api.spotify.com/v1/tracks/7bYYJsfqeWbqNxA1NoRYcY,audio_features,spotify:track:7bYYJsfqeWbqNxA1NoRYcY,0.371,Little Big League,Lindsey,1,
399,0.0872,https://api.spotify.com/v1/audio-analysis/5gF4q4NS8QNFxuZqVZ58fK,0.646,208327,0.683,5gF4q4NS8QNFxuZqVZ58fK,0.00348,9,0.213,-5.836,1,0.0341,142.193,4,https://api.spotify.com/v1/tracks/5gF4q4NS8QNFxuZqVZ58fK,audio_features,spotify:track:5gF4q4NS8QNFxuZqVZ58fK,0.606,French Vanilla,Evolution,1,
400,0.000713,https://api.spotify.com/v1/audio-analysis/2SymgQBCJFQKh19fMnyfqO,0.425,186467,0.653,2SymgQBCJFQKh19fMnyfqO,0.195,1,0.0709,-6.292,1,0.0442,166.053,4,https://api.spotify.com/v1/tracks/2SymgQBCJFQKh19fMnyfqO,audio_features,spotify:track:2SymgQBCJFQKh19fMnyfqO,0.877,Weaves,Birds & Bees,1,
401,0.00304,https://api.spotify.com/v1/audio-analysis/0ivHYyeM1iAKbvX31U154X,0.277,197882,0.938,0ivHYyeM1iAKbvX31U154X,0.229,0,0.629,-6.093,1,0.082,191.989,4,https://api.spotify.com/v1/tracks/0ivHYyeM1iAKbvX31U154X,audio_features,spotify:track:0ivHYyeM1iAKbvX31U154X,0.322,Literature,New Jacket,1,
1042,0.0494,,0.562,217280,0.94,,0.0,5,0.217,-4.337,1,0.114,103.009,4,,,,0.466,Brett Eldredge,Somethin' I'm Good At,0,1042.0
871,0.314,,0.43,193427,0.7340000000000001,,0.000286,9,0.0808,-10.043,0,0.102,133.99200000000002,4,,,,0.0537,Hippie Sabotage,Able to See Me,0,871.0
2007,0.00217,,0.639,296276,0.978,,0.11199999999999999,11,0.0838,-2.376,1,0.073,144.986,4,,,,0.494,NERVO,Let It Go - Scott Melker & Mister Gray Remix,0,2007.0
568,0.0451,,0.406,152040,0.74,,0.722,0,0.637,-7.232,1,0.031,92.333,4,,,,0.8220000000000001,Parquet Courts,Borrowed Time,0,568.0
269,0.015,,0.836,229715,0.537,,0.00103,4,0.0805,-9.854,0,0.261,160.188,4,,,,0.43,Dom La Nena,Batuque (Jeremy Sole & Atropolis Remix),0,269.0
230,0.377,,0.818,242067,0.528,,0.0,2,0.131,-10.665999999999999,0,0.0716,120.368,4,,,,0.895,Eric Burdon,Spill The Wine,0,230.0
1167,0.0303,,0.415,251423,0.369,,7.64e-06,8,0.38299999999999995,-10.044,1,0.0741,95.74600000000001,4,,,,0.0951,Future,Selfish,0,1167.0
1147,0.23800000000000002,,0.457,210091,0.627,,0.0,5,0.11599999999999999,-5.091,0,0.111,101.384,4,,,,0.535,Zedd,Stay (with Alessia Cara),0,1147.0
1919,0.0449,,0.706,225253,0.893,,1.04e-06,10,0.301,-4.355,0,0.0449,108.006,4,,,,0.616,Backstreet Boys,Everybody (Backstreet's Back) - Radio Edit,0,1919.0
1063,0.46299999999999997,,0.731,165387,0.469,,1.04e-06,5,0.10300000000000001,-7.226,1,0.0326,98.963,4,,,,0.618,Sam Hunt,Body Like A Back Road,0,1063.0
2002,0.0301,,0.583,224092,0.8909999999999999,,3.25e-06,7,0.129,-3.495,1,0.447,149.843,4,,,,0.321,Steve Aoki,Without U,0,2002.0
519,0.145,,0.8440000000000001,265400,0.688,,0.00351,4,0.10400000000000001,-8.594,0,0.29100000000000004,96.671,4,,,,0.747,A Tribe Called Quest,Can I Kick It?,0,519.0
1566,0.9359999999999999,,0.358,212493,0.16,,0.34,8,0.0896,-12.658,0,0.0352,179.955,3,,,,0.24600000000000002,Johnny Hodges,I Didn't Know About You,0,1566.0
1571,0.972,,0.44799999999999995,308893,0.0532,,0.8759999999999999,5,0.0863,-27.35,1,0.0454,99.757,4,,,,0.18899999999999997,Oscar Peterson Trio,I Got It Bad And That Ain't Good,0,1571.0
1180,0.131,,0.748,188491,0.627,,0.0,7,0.0852,-6.029,1,0.0644,120.963,4,,,,0.513,ZAYN,Still Got Time,0,1180.0
617,0.15,,0.695,240040,0.615,,0.000212,7,0.0879,-5.325,0,0.042,124.015,4,,,,0.425,The Neighbourhood,Sweater Weather,0,617.0
760,0.00135,,0.7020000000000001,218483,0.74,,0.8959999999999999,5,0.0481,-5.949,0,0.17300000000000001,145.05,4,,,,0.583,Rustie,Slasherr,0,760.0
1616,0.00837,,0.184,221286,0.871,,0.16699999999999998,8,0.15,-3.245,0,0.0661,127.97200000000001,4,,,,0.213,Galantis,You,0,1616.0
290,0.825,,0.722,196507,0.605,,0.0178,5,0.248,-6.07,1,0.153,165.998,4,,,,0.69,Sister Nancy,Bam Bam,0,290.0
954,0.26899999999999996,,0.6629999999999999,361173,0.602,,8.809999999999999e-05,9,0.11800000000000001,-11.013,1,0.132,149.51,4,,,,0.899,Ohio Players,Smoke,0,954.0
228,0.000686,,0.745,384907,0.857,,0.2,0,0.022000000000000002,-5.754,1,0.0393,115.945,4,,,,0.946,Cloud One,Flying High (Part 1),0,228.0
1939,0.0174,,0.757,205080,0.902,,6.04e-06,7,0.0975,-6.747000000000001,1,0.0369,130.05,4,,,,0.853,The Cheeky Girls,Cheeky Song (Touch My Bum),0,1939.0
1093,0.0309,,0.792,205520,0.8190000000000001,,0.0,5,0.389,-5.417999999999999,1,0.0867,89.98,4,,,,0.45,CNCO,Hey DJ,0,1093.0
527,0.203,,0.7909999999999999,286213,0.9159999999999999,,0.0,2,0.0924,-2.009,1,0.17800000000000002,103.709,4,,,,0.62,Dâm-Funk,Hood Pass Intact feat. MC Eiht,0,527.0
141,0.0010199999999999999,,0.7979999999999999,227587,0.7509999999999999,,3.22e-06,1,0.0271,-6.335,1,0.263,162.003,4,,,,0.48200000000000004,The Cool Kids,Gold and a Pager,0,141.0
1870,0.0754,,0.655,202163,0.873,,0.0,7,0.105,-4.992,0,0.0692,130.018,4,,,,0.5710000000000001,Majozi,Fire,0,1870.0
1458,0.265,,0.677,185613,0.778,,0.0,6,0.247,-5.19,0,0.0291,97.97,4,,,,0.335,LVNDSCAPE,Walk Away,0,1458.0
188,0.019,,0.695,246521,0.94,,0.8,7,0.623,-2.935,1,0.127,100.262,4,,,,0.337,Big Freedia,N.O. Bounce,0,188.0
911,0.312,,0.76,370813,0.636,,0.534,8,0.0622,-11.605,1,0.0902,99.223,4,,,,0.682,Ebo Taylor,Heaven,0,911.0
175,0.0789,,0.5770000000000001,355881,0.941,,0.207,10,0.342,-4.338,1,0.0422,99.995,4,,,,0.381,Cut Copy,Let Me Show You Love,0,175.0
497,0.0227,,0.816,222920,0.894,,7.23e-05,6,0.331,-9.243,1,0.0819,99.995,4,,,,0.968,Nickodemus,Mi Swing es Tropical,0,497.0
273,0.174,,0.544,181400,0.42700000000000005,,0.0248,9,0.133,-8.33,0,0.0298,139.939,4,,,,0.18899999999999997,Kilo Kish,Locket,0,273.0
1775,0.00543,,0.7709999999999999,230200,0.685,,0.00157,1,0.0537,-4.638999999999999,1,0.0567,88.99700000000001,4,,,,0.6829999999999999,Destiny's Child,"Jumpin', Jumpin'",0,1775.0
27,0.018000000000000002,,0.6459999999999999,188333,0.8370000000000001,,0.0403,6,0.316,-6.615,1,0.134,100.04,4,,,,0.32,Crystal Castles,Char,0,27.0
1906,0.0251,,0.743,214400,0.675,,0.000717,8,0.0685,-4.2669999999999995,0,0.0953,92.90899999999999,4,,,,0.604,TLC,No Scrubs,0,1906.0
994,0.0852,,0.858,203373,0.789,,0.0,11,0.22899999999999998,-7.462000000000001,0,0.29100000000000004,125.993,4,,,,0.6579999999999999,Azealia Banks,212,0,994.0
823,0.11,,0.589,382733,0.616,,0.204,5,0.0721,-9.475,0,0.0312,96.616,4,,,,0.8690000000000001,Leo's Sunshipp,Give Me The Sunshine,0,823.0
1723,0.0029,,0.583,271093,0.6809999999999999,,6.0299999999999995e-05,11,0.0999,-8.152000000000001,0,0.0585,188.25599999999997,4,,,,0.57,Soul For Real,Candy Rain,0,1723.0
161,0.0111,,0.563,176361,0.81,,2.71e-05,8,0.142,-9.158,1,0.0372,99.99600000000001,4,,,,0.767,Hercules & Love Affair,Hercules Theme 2014,0,161.0
1295,0.196,,0.305,331613,0.726,,0.0,9,0.46399999999999997,-6.375,1,0.061,82.67299999999999,4,,,,0.547,Ryan Stevenson,Eye of the Storm (feat. Gabe Real),0,1295.0
1888,0.0558,,0.6,196116,0.8109999999999999,,6.82e-06,5,0.109,-7.693,1,0.0788,124.303,4,,,,0.601,Toad The Wet Sprocket,All I Want,0,1888.0
1877,0.008320000000000001,,0.64,268360,0.8640000000000001,,0.0,7,0.12300000000000001,-6.5760000000000005,1,0.0315,102.02600000000001,4,,,,0.735,Third Eye Blind,Semi-Charmed Life,0,1877.0
1368,0.564,,0.6759999999999999,238895,0.508,,0.00014199999999999998,2,0.10099999999999999,-7.515,1,0.0577,106.015,4,,,,0.327,NELL,Loop,0,1368.0
1214,0.00107,,0.818,213733,0.799,,0.128,1,0.057,-4.1,0,0.156,100.014,4,,,,0.0953,DJ Snake,Turn Down for What,0,1214.0
1669,0.0359,,0.7609999999999999,219120,0.639,,0.0,5,0.0945,-7.577000000000001,0,0.0539,164.088,4,,,,0.9329999999999999,Usher,You Make Me Wanna...,0,1669.0
1246,0.19899999999999998,,0.42200000000000004,204800,0.336,,0.0,0,0.18899999999999997,-7.199,1,0.0306,108.009,4,,,,0.0974,Tenth Avenue North,I Have This Hope,0,1246.0
865,0.0491,,0.703,194147,0.46399999999999997,,0.0,6,0.146,-5.977,0,0.11800000000000001,95.012,4,,,,0.6890000000000001,Mick Jenkins,Your Love,0,865.0
299,0.032,,0.6940000000000001,273949,0.789,,0.0012900000000000001,4,0.127,-5.2010000000000005,0,0.0378,109.014,4,,,,0.5489999999999999,Son Little,The River,0,299.0
691,0.00469,,0.7120000000000001,252313,0.865,,0.0412,1,0.121,-6.4110000000000005,1,0.083,113.015,4,,,,0.831,Kate Boy,The Way We Are,0,691.0
1350,0.0063100000000000005,,0.636,180400,0.802,,4.14e-05,2,0.059000000000000004,-2.168,1,0.16699999999999998,139.815,4,,,,0.33399999999999996,Skrillex,Right In,0,1350.0
966,0.0159,,0.588,269267,0.596,,0.0,1,0.0898,-4.994,1,0.0556,130.346,4,,,,0.0602,Ace Hood,Bugatti,0,966.0
1636,0.0732,,0.509,221274,0.7290000000000001,,2.7300000000000003e-05,1,0.233,-4.773,1,0.0343,127.87100000000001,4,,,,0.185,Martin Garrix,Together,0,1636.0
1718,0.0196,,0.43700000000000006,175587,0.802,,0.0,2,0.0709,-5.709,1,0.0997,121.387,5,,,,0.604,Big Time Rush,I Know You Know,0,1718.0
828,0.127,,0.474,271822,0.8370000000000001,,0.0197,5,0.16899999999999998,-6.502999999999999,1,0.0514,165.84400000000002,4,,,,0.243,The Gaslamp Killer,Nissim,0,828.0
1928,0.00542,,0.875,272080,0.631,,2.54e-06,1,0.127,-3.475,1,0.099,120.00200000000001,4,,,,0.552,The Pussycat Dolls,Don't Cha,0,1928.0
453,0.386,,0.7909999999999999,317467,0.7290000000000001,,0.0126,11,0.0771,-9.856,0,0.054000000000000006,108.274,4,,,,0.7170000000000001,Zapp,Do It Roger,0,453.0
952,0.758,,0.7440000000000001,169333,0.555,,0.0,3,0.10800000000000001,-6.744,1,0.0321,121.241,4,,,,0.775,The Silvertones,Raindrops,0,952.0
1585,0.0071,,0.498,106680,0.721,,0.0,4,0.122,-6.695,1,0.0327,93.31,4,,,,0.6729999999999999,The Hipwaders,Jelly Beans,0,1585.0
1847,0.0704,,0.6890000000000001,269173,0.677,,0.0,0,0.0877,-6.36,1,0.0326,153.91899999999998,4,,,,0.265,Toni Braxton,Breathe Again,0,1847.0
149,0.33399999999999996,,0.726,221787,0.583,,0.00135,0,0.122,-6.434,0,0.23,140.94299999999998,4,,,,0.48,Hermitude,The Buzz (feat. Mataya & Young Tapz),0,149.0
776,0.5479999999999999,,0.706,206148,0.7070000000000001,,0.00031299999999999996,0,0.1,-5.212000000000001,0,0.0351,144.877,4,,,,0.24600000000000002,SBTRKT,Temporary View,0,776.0
878,0.149,,0.71,255333,0.9590000000000001,,2.1e-05,1,0.336,-6.697,0,0.209,108.006,4,,,,0.49200000000000005,The Go! Team,Apollo Throwdown (Star Slinger Remix),0,878.0
1118,0.0345,,0.7240000000000001,181048,0.809,,0.0,7,0.16899999999999998,-4.96,1,0.055999999999999994,95.037,4,,,,0.495,Piso 21,Besándote,0,1118.0
645,0.0956,,0.6459999999999999,282791,0.929,,1.12e-06,2,0.159,-1.501,1,0.19399999999999998,128.995,4,,,,0.22899999999999998,Benny Benassi,Move Your Body - Extended Mix,0,645.0
1077,0.0304,,0.6809999999999999,184040,0.845,,0.0,11,0.19699999999999998,-5.147,0,0.0525,132.023,4,,,,0.7609999999999999,Keith Urban,The Fighter,0,1077.0
1317,0.000696,,0.5660000000000001,250647,0.986,,0.0164,1,0.39899999999999997,-5.016,1,0.0884,127.515,4,,,,0.15,A Trust Unclean,To Encompass and Eclipse,0,1317.0
215,0.0304,,0.614,315000,0.838,,0.000297,10,0.166,-6.896,1,0.027999999999999997,127.971,4,,,,0.584,Jagwar Ma,Come Save Me,0,215.0
1672,0.0757,,0.5720000000000001,297893,0.853,,0.0,1,0.0798,-3.2030000000000003,1,0.217,171.297,4,,,,0.0995,Eminem,'Till I Collapse,0,1672.0
113,0.009040000000000001,,0.614,196352,0.907,,0.000131,4,0.36,-2.536,0,0.14300000000000002,122.906,4,,,,0.354,Bomba Estéreo,Fiesta - Remix,0,113.0
1884,0.171,,0.618,300773,0.8959999999999999,,0.0,2,0.0875,-5.357,1,0.0307,113.961,4,,,,0.727,New Radicals,You Get What You Give,0,1884.0
85,0.0192,,0.619,275533,0.7340000000000001,,0.263,5,0.0771,-9.366,0,0.0343,106.03399999999999,4,,,,0.853,Fool's Gold,I'm In Love,0,85.0
306,0.321,,0.7490000000000001,308947,0.42200000000000004,,0.155,1,0.11,-11.004000000000001,0,0.0733,98.82,4,,,,0.5870000000000001,Theophilus London,Water Me (feat. Leon Ware),0,306.0
1212,0.0117,,0.579,275987,0.821,,0.0,1,0.0631,-4.6160000000000005,1,0.152,174.063,4,,,,0.561,Rihanna,Umbrella,0,1212.0
755,0.0233,,0.8240000000000001,299960,0.5720000000000001,,8.19e-06,11,0.20800000000000002,-4.868,1,0.0652,153.977,4,,,,0.669,ScHoolboy Q,Collard Greens,0,755.0
177,0.10800000000000001,,0.804,336160,0.708,,0.0636,10,0.0528,-5.099,0,0.0394,141.996,4,,,,0.966,Chromeo,Sexy Socialite,0,177.0
1735,0.3,,0.55,266293,0.563,,0.0,2,0.122,-7.019,1,0.0313,166.00400000000002,4,,,,0.462,*NSYNC,This I Promise You - Radio Edit,0,1735.0
1066,0.0209,,0.45799999999999996,211240,0.894,,0.0,9,0.221,-4.9030000000000005,1,0.0398,160.125,4,,,,0.7090000000000001,Russell Dickerson,Blue Tacoma,0,1066.0
528,0.0034100000000000003,,0.491,128187,0.935,,0.348,1,0.121,-4.22,1,0.0343,157.993,4,,,,0.9640000000000001,FIDLAR,Got No Money,0,528.0
550,0.00135,,0.794,375179,0.48100000000000004,,0.883,6,0.0833,-11.97,1,0.149,114.00299999999999,4,,,,0.314,Tanner Ross,Space Cakes - Original,0,550.0
474,0.0305,,0.8740000000000001,217783,0.49200000000000005,,0.0,2,0.11699999999999999,-4.898,1,0.32799999999999996,64.992,4,,,,0.644,Trina,Long Heels Red Bottoms,0,474.0
1351,0.0145,,0.716,215253,0.972,,3.2200000000000003e-05,7,0.317,-2.302,1,0.196,110.02600000000001,4,,,,0.5660000000000001,Skrillex,Bangarang (feat. Sirah),0,1351.0
1111,0.132,,0.73,207307,0.701,,0.0,5,0.151,-5.885,0,0.106,175.95,4,,,,0.789,Maluma,Borro Cassette,0,1111.0
1244,0.28,,0.555,236667,0.6629999999999999,,0.0,0,0.107,-5.627999999999999,1,0.042,75.976,4,,,,0.295,Crowder,Forgiven,0,1244.0
44,0.5329999999999999,,0.64,234526,0.8190000000000001,,0.0,7,0.156,-4.1080000000000005,1,0.455,166.012,4,,,,0.624,Young M.A.,OOOUUU,0,44.0
541,0.000341,,0.821,397166,0.902,,0.909,11,0.0898,-7.202999999999999,1,0.0542,112.98,4,,,,0.26899999999999996,Craig Bratley,Get Up,0,541.0
636,0.00417,,0.9,262168,0.929,,2.0399999999999998e-05,7,0.524,-0.718,1,0.14800000000000002,129.991,4,,,,0.5660000000000001,The Partysquad,The Lion - Original Mix,0,636.0
879,0.00727,,0.5820000000000001,302120,0.7340000000000001,,0.20199999999999999,6,0.76,-6.987,0,0.0675,127.071,4,,,,0.638,Small Black,Boys Life,0,879.0
129,0.0452,,0.746,238146,0.41600000000000004,,7.77e-05,11,0.12,-6.607,1,0.0482,132.036,4,,,,0.21600000000000003,Kelela,Rewind,0,129.0
648,0.27399999999999997,,0.6829999999999999,266173,0.7759999999999999,,0.0748,0,0.0885,-7.029,1,0.0754,126.18,4,,,,0.667,Tame Impala,Half Full Glass of Wine,0,648.0
109,0.48700000000000004,,0.5589999999999999,111270,0.633,,0.0,7,0.16399999999999998,-3.265,1,0.0329,72.49600000000001,4,,,,0.8420000000000001,The Chiffons,He's So Fine - 2000 Digital Remaster,0,109.0
